Index              V(1)           V(2)           V(3)           V(4)
1678    4.60000000e+00   3.20000000e+00   5.62400000e+01   2.81200000e+01   
1679    4.70000000e+00   3.20000000e+00   5.72400000e+01   2.86200000e+01   
1680    4.80000000e+00   3.20000000e+00   5.82400000e+01   2.91200000e+01   
1681    4.90000000e+00   3.20000000e+00   5.92400000e+01   2.96200000e+01   
1682    5.00000000e+00   3.20000000e+00   6.02400000e+01   3.01200000e+01   
1683    0.00000000e+00   3.30000000e+00   1.08900000e+01   5.44500000e+00   
1684    1.00000000e-01   3.30000000e+00   1.18900000e+01   5.94500000e+00   
1685    2.00000000e-01   3.30000000e+00   1.28900000e+01   6.44500000e+00   
1686    3.00000000e-01   3.30000000e+00   1.38900000e+01   6.94500000e+00   
1687    4.00000000e-01   3.30000000e+00   1.48900000e+01   7.44500000e+00   
1688    5.00000000e-01   3.30000000e+00   1.58900000e+01   7.94500000e+00   
1689    6.00000000e-01   3.30000000e+00   1.68900000e+01   8.44500000e+00   
1690    7.00000000e-01   3.30000000e+00   1.78900000e+01   8.94500000e+00   
1691    8.00000000e-01   3.30000000e+00   1.88900000e+01   9.44500000e+00   
1692    9.00000000e-01   3.30000000e+00   1.98900000e+01   9.94500000e+00   
1693    1.00000000e+00   3.30000000e+00   2.08900000e+01   1.04450000e+01   
1694    1.10000000e+00   3.30000000e+00   2.18900000e+01   1.09450000e+01   
1695    1.20000000e+00   3.30000000e+00   2.28900000e+01   1.14450000e+01   
1696    1.30000000e+00   3.30000000e+00   2.38900000e+01   1.19450000e+01   
1697    1.40000000e+00   3.30000000e+00   2.48900000e+01   1.24450000e+01   
1698    1.50000000e+00   3.30000000e+00   2.58900000e+01   1.29450000e+01   
1699    1.60000000e+00   3.30000000e+00   2.68900000e+01   1.34450000e+01   
1700    1.70000000e+00   3.30000000e+00   2.78900000e+01   1.39450000e+01   
1701    1.80000000e+00   3.30000000e+00   2.88900000e+01   1.44450000e+01   
1702    1.90000000e+00   3.30000000e+00   2.98900000e+01   1.49450000e+01   
1703    2.00000000e+00   3.30000000e+00   3.08900000e+01   1.54450000e+01   
1704    2.10000000e+00   3.30000000e+00   3.18900000e+01   1.59450000e+01   
1705    2.20000000e+00   3.30000000e+00   3.28900000e+01   1.64450000e+01   
1706    2.30000000e+00   3.30000000e+00   3.38900000e+01   1.69450000e+01   
1707    2.40000000e+00   3.30000000e+00   3.48900000e+01   1.74450000e+01   
1708    2.50000000e+00   3.30000000e+00   3.58900000e+01   1.79450000e+01   
1709    2.60000000e+00   3.30000000e+00   3.68900000e+01   1.84450000e+01   
1710    2.70000000e+00   3.30000000e+00   3.78900000e+01   1.89450000e+01   
1711    2.80000000e+00   3.30000000e+00   3.88900000e+01   1.94450000e+01   
1712    2.90000000e+00   3.30000000e+00   3.98900000e+01   1.99450000e+01   
1713    3.00000000e+00   3.30000000e+00   4.08900000e+01   2.04450000e+01   
1714    3.10000000e+00   3.30000000e+00   4.18900000e+01   2.09450000e+01   
1715    3.20000000e+00   3.30000000e+00   4.28900000e+01   2.14450000e+01   
1716    3.30000000e+00   3.30000000e+00   4.38900000e+01   2.19450000e+01   
1717    3.40000000e+00   3.30000000e+00   4.48900000e+01   2.24450000e+01   
1718    3.50000000e+00   3.30000000e+00   4.58900000e+01   2.29450000e+01   
1719    3.60000000e+00   3.30000000e+00   4.68900000e+01   2.34450000e+01   
1720    3.70000000e+00   3.30000000e+00   4.78900000e+01   2.39450000e+01   
1721    3.80000000e+00   3.30000000e+00   4.88900000e+01   2.44450000e+01   
1722    3.90000000e+00   3.30000000e+00   4.98900000e+01   2.49450000e+01   
1723    4.00000000e+00   3.30000000e+00   5.08900000e+01   2.54450000e+01   
1724    4.10000000e+00   3.30000000e+00   5.18900000e+01   2.59450000e+01   
1725    4.20000000e+00   3.30000000e+00   5.28900000e+01   2.64450000e+01   
1726    4.30000000e+00   3.30000000e+00   5.38900000e+01   2.69450000e+01   
1727    4.40000000e+00   3.30000000e+00   5.48900000e+01   2.74450000e+01   
1728    4.50000000e+00   3.30000000e+00   5.58900000e+01   2.79450000e+01   
1729    4.60000000e+00   3.30000000e+00   5.68900000e+01   2.84450000e+01   
1730    4.70000000e+00   3.30000000e+00   5.78900000e+01   2.89450000e+01   
1731    4.80000000e+00   3.30000000e+00   5.88900000e+01   2.94450000e+01   
1732    4.90000000e+00   3.30000000e+00   5.98900000e+01   2.99450000e+01   
1733    5.00000000e+00   3.30000000e+00   6.08900000e+01   3.04450000e+01   
1734    0.00000000e+00   3.40000000e+00   1.15600000e+01   5.78000000e+00   
1735    1.00000000e-01   3.40000000e+00   1.25600000e+01   6.28000000e+00   
1736    2.00000000e-01   3.40000000e+00   1.35600000e+01   6.78000000e+00   
1737    3.00000000e-01   3.40000000e+00   1.45600000e+01   7.28000000e+00   
1738    4.00000000e-01   3.40000000e+00   1.55600000e+01   7.78000000e+00   
1739    5.00000000e-01   3.40000000e+00   1.65600000e+01   8.28000000e+00   
1740    6.00000000e-01   3.40000000e+00   1.75600000e+01   8.78000000e+00   
1741    7.00000000e-01   3.40000000e+00   1.85600000e+01   9.28000000e+00   
1742    8.00000000e-01   3.40000000e+00   1.95600000e+01   9.78000000e+00   
1743    9.00000000e-01   3.40000000e+00   2.05600000e+01   1.02800000e+01   
1744    1.00000000e+00   3.40000000e+00   2.15600000e+01   1.07800000e+01   
1745    1.10000000e+00   3.40000000e+00   2.25600000e+01   1.12800000e+01   
1746    1.20000000e+00   3.40000000e+00   2.35600000e+01   1.17800000e+01   
1747    1.30000000e+00   3.40000000e+00   2.45600000e+01   1.22800000e+01   
1748    1.40000000e+00   3.40000000e+00   2.55600000e+01   1.27800000e+01   
1749    1.50000000e+00   3.40000000e+00   2.65600000e+01   1.32800000e+01   
1750    1.60000000e+00   3.40000000e+00   2.75600000e+01   1.37800000e+01   
1751    1.70000000e+00   3.40000000e+00   2.85600000e+01   1.42800000e+01   
1752    1.80000000e+00   3.40000000e+00   2.95600000e+01   1.47800000e+01   
1753    1.90000000e+00   3.40000000e+00   3.05600000e+01   1.52800000e+01   
1754    2.00000000e+00   3.40000000e+00   3.15600000e+01   1.57800000e+01   
1755    2.10000000e+00   3.40000000e+00   3.25600000e+01   1.62800000e+01   
1756    2.20000000e+00   3.40000000e+00   3.35600000e+01   1.67800000e+01   
1757    2.30000000e+00   3.40000000e+00   3.45600000e+01   1.72800000e+01   
1758    2.40000000e+00   3.40000000e+00   3.55600000e+01   1.77800000e+01   
1759    2.50000000e+00   3.40000000e+00   3.65600000e+01   1.82800000e+01   
1760    2.60000000e+00   3.40000000e+00   3.75600000e+01   1.87800000e+01   
1761    2.70000000e+00   3.40000000e+00   3.85600000e+01   1.92800000e+01   
1762    2.80000000e+00   3.40000000e+00   3.95600000e+01   1.97800000e+01   
1763    2.90000000e+00   3.40000000e+00   4.05600000e+01   2.02800000e+01   
1764    3.00000000e+00   3.40000000e+00   4.15600000e+01   2.07800000e+01   
1765    3.10000000e+00   3.40000000e+00   4.25600000e+01   2.12800000e+01   
1766    3.20000000e+00   3.40000000e+00   4.35600000e+01   2.17800000e+01   
1767    3.30000000e+00   3.40000000e+00   4.45600000e+01   2.22800000e+01   
1768    3.40000000e+00   3.40000000e+00   4.55600000e+01   2.27800000e+01   
1769    3.50000000e+00   3.40000000e+00   4.65600000e+01   2.32800000e+01   
1770    3.60000000e+00   3.40000000e+00   4.75600000e+01   2.37800000e+01   
1771    3.70000000e+00   3.40000000e+00   4.85600000e+01   2.42800000e+01   
1772    3.80000000e+00   3.40000000e+00   4.95600000e+01   2.47800000e+01   
1773    3.90000000e+00   3.40000000e+00   5.05600000e+01   2.52800000e+01   
1774    4.00000000e+00   3.40000000e+00   5.15600000e+01   2.57800000e+01   
1775    4.10000000e+00   3.40000000e+00   5.25600000e+01   2.62800000e+01   
1776    4.20000000e+00   3.40000000e+00   5.35600000e+01   2.67800000e+01   
1777    4.30000000e+00   3.40000000e+00   5.45600000e+01   2.72800000e+01   
1778    4.40000000e+00   3.40000000e+00   5.55600000e+01   2.77800000e+01   
1779    4.50000000e+00   3.40000000e+00   5.65600000e+01   2.82800000e+01   
1780    4.60000000e+00   3.40000000e+00   5.75600000e+01   2.87800000e+01   
1781    4.70000000e+00   3.40000000e+00   5.85600000e+01   2.92800000e+01   
1782    4.80000000e+00   3.40000000e+00   5.95600000e+01   2.97800000e+01   
1783    4.90000000e+00   3.40000000e+00   6.05600000e+01   3.02800000e+01   
1784    5.00000000e+00   3.40000000e+00   6.15600000e+01   3.07800000e+01   
1785    0.00000000e+00   3.50000000e+00   1.22500000e+01   6.12500000e+00   
1786    1.00000000e-01   3.50000000e+00   1.32500000e+01   6.62500000e+00   
1787    2.00000000e-01   3.50000000e+00   1.42500000e+01   7.12500000e+00   
1788    3.00000000e-01   3.50000000e+00   1.52500000e+01   7.62500000e+00   
1789    4.00000000e-01   3.50000000e+00   1.62500000e+01   8.12500000e+00   
1790    5.00000000e-01   3.50000000e+00   1.72500000e+01   8.62500000e+00   
1791    6.00000000e-01   3.50000000e+00   1.82500000e+01   9.12500000e+00   
1792    7.00000000e-01   3.50000000e+00   1.92500000e+01   9.62500000e+00   
1793    8.00000000e-01   3.50000000e+00   2.02500000e+01   1.01250000e+01   
1794    9.00000000e-01   3.50000000e+00   2.12500000e+01   1.06250000e+01   
1795    1.00000000e+00   3.50000000e+00   2.22500000e+01   1.11250000e+01   
1796    1.10000000e+00   3.50000000e+00   2.32500000e+01   1.16250000e+01   
1797    1.20000000e+00   3.50000000e+00   2.42500000e+01   1.21250000e+01   
1798    1.30000000e+00   3.50000000e+00   2.52500000e+01   1.26250000e+01   
1799    1.40000000e+00   3.50000000e+00   2.62500000e+01   1.31250000e+01   
1800    1.50000000e+00   3.50000000e+00   2.72500000e+01   1.36250000e+01   
1801    1.60000000e+00   3.50000000e+00   2.82500000e+01   1.41250000e+01   
1802    1.70000000e+00   3.50000000e+00   2.92500000e+01   1.46250000e+01   
1803    1.80000000e+00   3.50000000e+00   3.02500000e+01   1.51250000e+01   
1804    1.90000000e+00   3.50000000e+00   3.12500000e+01   1.56250000e+01   
1805    2.00000000e+00   3.50000000e+00   3.22500000e+01   1.61250000e+01   
1806    2.10000000e+00   3.50000000e+00   3.32500000e+01   1.66250000e+01   
1807    2.20000000e+00   3.50000000e+00   3.42500000e+01   1.71250000e+01   
1808    2.30000000e+00   3.50000000e+00   3.52500000e+01   1.76250000e+01   
1809    2.40000000e+00   3.50000000e+00   3.62500000e+01   1.81250000e+01   
1810    2.50000000e+00   3.50000000e+00   3.72500000e+01   1.86250000e+01   
1811    2.60000000e+00   3.50000000e+00   3.82500000e+01   1.91250000e+01   
1812    2.70000000e+00   3.50000000e+00   3.92500000e+01   1.96250000e+01   
1813    2.80000000e+00   3.50000000e+00   4.02500000e+01   2.01250000e+01   
1814    2.90000000e+00   3.50000000e+00   4.12500000e+01   2.06250000e+01   
1815    3.00000000e+00   3.50000000e+00   4.22500000e+01   2.11250000e+01   
1816    3.10000000e+00   3.50000000e+00   4.32500000e+01   2.16250000e+01   
1817    3.20000000e+00   3.50000000e+00   4.42500000e+01   2.21250000e+01   
1818    3.30000000e+00   3.50000000e+00   4.52500000e+01   2.26250000e+01   
1819    3.40000000e+00   3.50000000e+00   4.62500000e+01   2.31250000e+01   
1820    3.50000000e+00   3.50000000e+00   4.72500000e+01   2.36250000e+01   
1821    3.60000000e+00   3.50000000e+00   4.82500000e+01   2.41250000e+01   
1822    3.70000000e+00   3.50000000e+00   4.92500000e+01   2.46250000e+01   
1823    3.80000000e+00   3.50000000e+00   5.02500000e+01   2.51250000e+01   
1824    3.90000000e+00   3.50000000e+00   5.12500000e+01   2.56250000e+01   
1825    4.00000000e+00   3.50000000e+00   5.22500000e+01   2.61250000e+01   
1826    4.10000000e+00   3.50000000e+00   5.32500000e+01   2.66250000e+01   
1827    4.20000000e+00   3.50000000e+00   5.42500000e+01   2.71250000e+01   
1828    4.30000000e+00   3.50000000e+00   5.52500000e+01   2.76250000e+01   
1829    4.40000000e+00   3.50000000e+00   5.62500000e+01   2.81250000e+01   
1830    4.50000000e+00   3.50000000e+00   5.72500000e+01   2.86250000e+01   
1831    4.60000000e+00   3.50000000e+00   5.82500000e+01   2.91250000e+01   
1832    4.70000000e+00   3.50000000e+00   5.92500000e+01   2.96250000e+01   
1833    4.80000000e+00   3.50000000e+00   6.02500000e+01   3.01250000e+01   
1834    4.90000000e+00   3.50000000e+00   6.12500000e+01   3.06250000e+01   
1835    5.00000000e+00   3.50000000e+00   6.22500000e+01   3.11250000e+01   
1836    0.00000000e+00   3.60000000e+00   1.29600000e+01   6.48000000e+00   
1837    1.00000000e-01   3.60000000e+00   1.39600000e+01   6.98000000e+00   
1838    2.00000000e-01   3.60000000e+00   1.49600000e+01   7.48000000e+00   
1839    3.00000000e-01   3.60000000e+00   1.59600000e+01   7.98000000e+00   
1840    4.00000000e-01   3.60000000e+00   1.69600000e+01   8.48000000e+00   
1841    5.00000000e-01   3.60000000e+00   1.79600000e+01   8.98000000e+00   
1842    6.00000000e-01   3.60000000e+00   1.89600000e+01   9.48000000e+00   
1843    7.00000000e-01   3.60000000e+00   1.99600000e+01   9.98000000e+00   
1844    8.00000000e-01   3.60000000e+00   2.09600000e+01   1.04800000e+01   
1845    9.00000000e-01   3.60000000e+00   2.19600000e+01   1.09800000e+01   
1846    1.00000000e+00   3.60000000e+00   2.29600000e+01   1.14800000e+01   
1847    1.10000000e+00   3.60000000e+00   2.39600000e+01   1.19800000e+01   
1848    1.20000000e+00   3.60000000e+00   2.49600000e+01   1.24800000e+01   
1849    1.30000000e+00   3.60000000e+00   2.59600000e+01   1.29800000e+01   
1850    1.40000000e+00   3.60000000e+00   2.69600000e+01   1.34800000e+01   
1851    1.50000000e+00   3.60000000e+00   2.79600000e+01   1.39800000e+01   
1852    1.60000000e+00   3.60000000e+00   2.89600000e+01   1.44800000e+01   
1853    1.70000000e+00   3.60000000e+00   2.99600000e+01   1.49800000e+01   
1854    1.80000000e+00   3.60000000e+00   3.09600000e+01   1.54800000e+01   
1855    1.90000000e+00   3.60000000e+00   3.19600000e+01   1.59800000e+01   
1856    2.00000000e+00   3.60000000e+00   3.29600000e+01   1.64800000e+01   
1857    2.10000000e+00   3.60000000e+00   3.39600000e+01   1.69800000e+01   
1858    2.20000000e+00   3.60000000e+00   3.49600000e+01   1.74800000e+01   
1859    2.30000000e+00   3.60000000e+00   3.59600000e+01   1.79800000e+01   
1860    2.40000000e+00   3.60000000e+00   3.69600000e+01   1.84800000e+01   
1861    2.50000000e+00   3.60000000e+00   3.79600000e+01   1.89800000e+01   
1862    2.60000000e+00   3.60000000e+00   3.89600000e+01   1.94800000e+01   
1863    2.70000000e+00   3.60000000e+00   3.99600000e+01   1.99800000e+01   
1864    2.80000000e+00   3.60000000e+00   4.09600000e+01   2.04800000e+01   
1865    2.90000000e+00   3.60000000e+00   4.19600000e+01   2.09800000e+01   
1866    3.00000000e+00   3.60000000e+00   4.29600000e+01   2.14800000e+01   
1867    3.10000000e+00   3.60000000e+00   4.39600000e+01   2.19800000e+01   
1868    3.20000000e+00   3.60000000e+00   4.49600000e+01   2.24800000e+01   
1869    3.30000000e+00   3.60000000e+00   4.59600000e+01   2.29800000e+01   
1870    3.40000000e+00   3.60000000e+00   4.69600000e+01   2.34800000e+01   
1871    3.50000000e+00   3.60000000e+00   4.79600000e+01   2.39800000e+01   
1872    3.60000000e+00   3.60000000e+00   4.89600000e+01   2.44800000e+01   
1873    3.70000000e+00   3.60000000e+00   4.99600000e+01   2.49800000e+01   
1874    3.80000000e+00   3.60000000e+00   5.09600000e+01   2.54800000e+01   
1875    3.90000000e+00   3.60000000e+00   5.19600000e+01   2.59800000e+01   
1876    4.00000000e+00   3.60000000e+00   5.29600000e+01   2.64800000e+01   
1877    4.10000000e+00   3.60000000e+00   5.39600000e+01   2.69800000e+01   
1878    4.20000000e+00   3.60000000e+00   5.49600000e+01   2.74800000e+01   
1879    4.30000000e+00   3.60000000e+00   5.59600000e+01   2.79800000e+01   
1880    4.40000000e+00   3.60000000e+00   5.69600000e+01   2.84800000e+01   
1881    4.50000000e+00   3.60000000e+00   5.79600000e+01   2.89800000e+01   
1882    4.60000000e+00   3.60000000e+00   5.89600000e+01   2.94800000e+01   
1883    4.70000000e+00   3.60000000e+00   5.99600000e+01   2.99800000e+01   
1884    4.80000000e+00   3.60000000e+00   6.09600000e+01   3.04800000e+01   
1885    4.90000000e+00   3.60000000e+00   6.19600000e+01   3.09800000e+01   
1886    5.00000000e+00   3.60000000e+00   6.29600000e+01   3.14800000e+01   
1887    0.00000000e+00   3.70000000e+00   1.36900000e+01   6.84500000e+00   
1888    1.00000000e-01   3.70000000e+00   1.46900000e+01   7.34500000e+00   
1889    2.00000000e-01   3.70000000e+00   1.56900000e+01   7.84500000e+00   
1890    3.00000000e-01   3.70000000e+00   1.66900000e+01   8.34500000e+00   
1891    4.00000000e-01   3.70000000e+00   1.76900000e+01   8.84500000e+00   
1892    5.00000000e-01   3.70000000e+00   1.86900000e+01   9.34500000e+00   
1893    6.00000000e-01   3.70000000e+00   1.96900000e+01   9.84500000e+00   
1894    7.00000000e-01   3.70000000e+00   2.06900000e+01   1.03450000e+01   
1895    8.00000000e-01   3.70000000e+00   2.16900000e+01   1.08450000e+01   
1896    9.00000000e-01   3.70000000e+00   2.26900000e+01   1.13450000e+01   
1897    1.00000000e+00   3.70000000e+00   2.36900000e+01   1.18450000e+01   
1898    1.10000000e+00   3.70000000e+00   2.46900000e+01   1.23450000e+01   
1899    1.20000000e+00   3.70000000e+00   2.56900000e+01   1.28450000e+01   
1900    1.30000000e+00   3.70000000e+00   2.66900000e+01   1.33450000e+01   
1901    1.40000000e+00   3.70000000e+00   2.76900000e+01   1.38450000e+01   
1902    1.50000000e+00   3.70000000e+00   2.86900000e+01   1.43450000e+01   
1903    1.60000000e+00   3.70000000e+00   2.96900000e+01   1.48450000e+01   
1904    1.70000000e+00   3.70000000e+00   3.06900000e+01   1.53450000e+01   
1905    1.80000000e+00   3.70000000e+00   3.16900000e+01   1.58450000e+01   
1906    1.90000000e+00   3.70000000e+00   3.26900000e+01   1.63450000e+01   
1907    2.00000000e+00   3.70000000e+00   3.36900000e+01   1.68450000e+01   
1908    2.10000000e+00   3.70000000e+00   3.46900000e+01   1.73450000e+01   
1909    2.20000000e+00   3.70000000e+00   3.56900000e+01   1.78450000e+01   
1910    2.30000000e+00   3.70000000e+00   3.66900000e+01   1.83450000e+01   
1911    2.40000000e+00   3.70000000e+00   3.76900000e+01   1.88450000e+01   
1912    2.50000000e+00   3.70000000e+00   3.86900000e+01   1.93450000e+01   
1913    2.60000000e+00   3.70000000e+00   3.96900000e+01   1.98450000e+01   
