Index          TIME                 V(4)              {V(1)+1.5}              V(6)
324     6.22894050622e-04    9.91423524851e-03    1.51275414584e+00    1.50000000000e+01    
325     7.22894050622e-04    9.91439194189e-03    1.51275401744e+00    1.50000000000e+01    
326     8.22894050622e-04    9.91423526529e-03    1.51275414578e+00    1.50000000000e+01    
327     9.00100000000e-04    9.91439192169e-03    1.51275401738e+00    1.50000000000e+01    
328     9.00100625000e-04    9.98796674074e-03    1.51275582346e+00    1.49062500000e+01    
329     9.00101126956e-04    1.00496363435e-02    1.51275875985e+00    1.48309565378e+01    
330     9.00101628913e-04    1.01029074413e-02    1.51276245402e+00    1.47556630757e+01    
331     9.00102632826e-04    1.01362721120e-02    1.51277348657e+00    1.46050761513e+01    
332     9.00103636738e-04    1.01029557443e-02    1.51278700021e+00    1.44544892270e+01    
333     9.00104640651e-04    1.00660812091e-02    1.51280005159e+00    1.43039023027e+01    
334     9.00105644564e-04    1.00369807593e-02    1.51281104623e+00    1.41533153784e+01    
335     9.00106648477e-04    1.00124234604e-02    1.51281951083e+00    1.40027284540e+01    
336     9.00108656303e-04    9.97661773885e-03    1.51282956650e+00    1.37015546054e+01    
337     9.00110664128e-04    9.95361646244e-03    1.51283248094e+00    1.34003807567e+01    
338     9.00112671954e-04    9.94029522902e-03    1.51283099477e+00    1.30992069080e+01    
339     9.00114679780e-04    9.93307458392e-03    1.51282728361e+00    1.27980330593e+01    
340     9.00116687605e-04    9.93014123974e-03    1.51282277747e+00    1.24968592107e+01    
341     9.00118695431e-04    9.92961653645e-03    1.51281831900e+00    1.21956853620e+01    
342     9.00122711082e-04    9.93229743568e-03    1.51281106106e+00    1.15933376647e+01    
343     9.00130742385e-04    9.94115361821e-03    1.51280410231e+00    1.03886422700e+01    
344     9.00138773687e-04    9.94908509401e-03    1.51280468088e+00    9.18394687539e+00    
345     9.00146804990e-04    9.95456472497e-03    1.51280879331e+00    7.97925148075e+00    
346     9.00154836293e-04    9.95966625181e-03    1.51281430069e+00    6.77455608610e+00    
347     9.00162867595e-04    9.96483173803e-03    1.51282068813e+00    5.56986069146e+00    
348     9.00170898898e-04    9.97069386714e-03    1.51282793474e+00    4.36516529681e+00    
349     9.00178127070e-04    9.97693697018e-03    1.51283535865e+00    3.28093944162e+00    
350     9.00184632426e-04    9.98368620974e-03    1.51284302654e+00    2.30513617196e+00    
351     9.00187459960e-04    9.98794855783e-03    1.51284697960e+00    1.88100594735e+00    
352     9.00188440409e-04    9.99556445841e-03    1.51284867111e+00    1.73393870865e+00    
353     9.00189420857e-04    1.00095900362e-02    1.51285066707e+00    1.58687146996e+00    
354     9.00190401305e-04    1.00349478409e-02    1.51285357670e+00    1.43980423127e+00    
355     9.00191381753e-04    1.00638739550e-02    1.51285793125e+00    1.29273699257e+00    
356     9.00192362202e-04    1.00868554067e-02    1.51286395123e+00    1.14566975388e+00    
357     9.00193342650e-04    1.00980389585e-02    1.51287137717e+00    9.98602515188e-01    
358     9.00195303546e-04    1.00928247807e-02    1.51288760662e+00    7.04468037818e-01    
359     9.00197264443e-04    1.00737959526e-02    1.51290241833e+00    4.10333560448e-01    
360     9.00199225339e-04    1.00560977766e-02    1.51291350186e+00    1.16199083078e-01    
361     9.00200000000e-04    1.00498221532e-02    1.51291675394e+00    7.76623210186e-12    
362     9.00200134665e-04    1.00441581826e-02    1.51291724763e+00    0.00000000000e+00    
363     9.00200251246e-04    1.00333976619e-02    1.51291763047e+00    0.00000000000e+00    
364     9.00200367827e-04    1.00193846152e-02    1.51291798395e+00    0.00000000000e+00    
365     9.00200600990e-04    9.97341508501e-03    1.51291844169e+00    0.00000000000e+00    
366     9.00200834152e-04    9.91245404976e-03    1.51291844200e+00    0.00000000000e+00    
367     9.00201300478e-04    9.80224950046e-03    1.51291666869e+00    0.00000000000e+00    
368     9.00201766803e-04    9.73713420741e-03    1.51291247938e+00    0.00000000000e+00    
369     9.00202699453e-04    9.70647676991e-03    1.51289865416e+00    0.00000000000e+00    
370     9.00203632103e-04    9.72798401963e-03    1.51288064880e+00    0.00000000000e+00    
371     9.00204564753e-04    9.75322150118e-03    1.51286175926e+00    0.00000000000e+00    
372     9.00205497404e-04    9.77556167270e-03    1.51284389122e+00    0.00000000000e+00    
373     9.00207362704e-04    9.81242872074e-03    1.51281402294e+00    0.00000000000e+00    
374     9.00209228005e-04    9.84065204212e-03    1.51279236327e+00    0.00000000000e+00    
375     9.00211093305e-04    9.86180855870e-03    1.51277772114e+00    0.00000000000e+00    
376     9.00212958606e-04    9.87722420708e-03    1.51276824240e+00    0.00000000000e+00    
377     9.00214823906e-04    9.88826730662e-03    1.51276231549e+00    0.00000000000e+00    
378     9.00216689207e-04    9.89608711202e-03    1.51275873333e+00    0.00000000000e+00    
379     9.00218554507e-04    9.90157838424e-03    1.51275665115e+00    0.00000000000e+00    
380     9.00220419808e-04    9.90540260053e-03    1.51275550077e+00    0.00000000000e+00    
381     9.00224150409e-04    9.90999292654e-03    1.51275458070e+00    0.00000000000e+00    
382     9.00227881010e-04    9.91206793755e-03    1.51275449682e+00    0.00000000000e+00    
383     9.00231611611e-04    9.91296887971e-03    1.51275456593e+00    0.00000000000e+00    
384     9.00235342212e-04    9.91335970936e-03    1.51275458465e+00    0.00000000000e+00    
385     9.00242803414e-04    9.91363399142e-03    1.51275442657e+00    0.00000000000e+00    
386     9.00257725818e-04    9.91374467308e-03    1.51275389490e+00    0.00000000000e+00    
387     9.00287570626e-04    9.91389039598e-03    1.51275335890e+00    0.00000000000e+00    
388     9.00314430954e-04    9.91396707345e-03    1.51275339187e+00    0.00000000000e+00    
389     9.00341291281e-04    9.91398291648e-03    1.51275345594e+00    0.00000000000e+00    
390     9.00368151609e-04    9.91405039196e-03    1.51275352645e+00    0.00000000000e+00    
391     9.00421872263e-04    9.91348399160e-03    1.51275306964e+00    0.00000000000e+00    
392     9.00428587345e-04    9.91341118838e-03    1.51275288360e+00    0.00000000000e+00    
393     9.00442017509e-04    9.91525645073e-03    1.51275308165e+00    0.00000000000e+00    
394     9.00445227487e-04    9.93085740763e-03    1.51275612929e+00    0.00000000000e+00    
395     9.00446612843e-04    9.94408826631e-03    1.51275846368e+00    0.00000000000e+00    
396     9.00447998199e-04    9.95807694202e-03    1.51276135530e+00    0.00000000000e+00    
397     9.00450768910e-04    9.97119130918e-03    1.51276966076e+00    0.00000000000e+00    
398     9.00453262550e-04    9.97989578531e-03    1.51277874682e+00    0.00000000000e+00    
399     9.00455506827e-04    9.98308683459e-03    1.51278699829e+00    0.00000000000e+00    
400     9.00457751103e-04    9.66049792071e-03    1.51277746779e+00    0.00000000000e+00    
401     9.00458333113e-04    8.67774246164e-03    1.51274675965e+00    0.00000000000e+00    
402     9.00458578138e-04    7.86355197605e-03    1.51272604882e+00    0.00000000000e+00    
403     9.00458823163e-04    6.75397836491e-03    1.51270015841e+00    0.00000000000e+00    
404     9.00459313213e-04    3.30526389071e-03    1.51260409276e+00    0.00000000000e+00    
405     9.00459754258e-04    -6.69089662576e-04   1.51244695420e+00    0.00000000000e+00    
406     9.00460195302e-04    -5.01800212316e-03   1.51220113343e+00    0.00000000000e+00    
407     9.00460636347e-04    -9.61733702455e-03   1.51185406447e+00    0.00000000000e+00    
408     9.00461077392e-04    -1.46018894021e-02   1.51140174334e+00    0.00000000000e+00    
409     9.00461518437e-04    -2.01864708587e-02   1.51084970433e+00    0.00000000000e+00    
410     9.00461959481e-04    -2.57607276033e-02   1.51021627617e+00    0.00000000000e+00    
411     9.00462030486e-04    -2.63428646113e-02   1.51010738546e+00    0.00000000000e+00    
412     9.00462101491e-04    -2.66483861254e-02   1.50999779763e+00    0.00000000000e+00    
413     9.00462243501e-04    -2.66743702899e-02   1.50977458952e+00    0.00000000000e+00    
414     9.00462385510e-04    -2.65897718556e-02   1.50954737352e+00    0.00000000000e+00    
415     9.00462527520e-04    -2.66753848792e-02   1.50931901164e+00    0.00000000000e+00    
416     9.00462669529e-04    -2.69958777658e-02   1.50909249780e+00    0.00000000000e+00    
417     9.00462953549e-04    -2.78570273627e-02   1.50865621221e+00    0.00000000000e+00    
418     9.00463237568e-04    -2.82204998632e-02   1.50825622332e+00    0.00000000000e+00    
419     9.00463521587e-04    -2.74392151991e-02   1.50790843674e+00    0.00000000000e+00    
420     9.00463805606e-04    -2.56668166197e-02   1.50762424710e+00    0.00000000000e+00    
421     9.00464089625e-04    -2.30340704557e-02   1.50740885896e+00    0.00000000000e+00    
422     9.00464373644e-04    -1.80710068061e-02   1.50725793780e+00    0.00000000000e+00    
423     9.00464657663e-04    -8.24650918461e-03   1.50715983847e+00    0.00000000000e+00    
424     9.00464913281e-04    4.27903159679e-03    1.50710556813e+00    0.00000000000e+00    
425     9.00465168898e-04    1.93451999648e-02    1.50707430497e+00    0.00000000000e+00    
426     9.00465424515e-04    3.66842338727e-02    1.50705958639e+00    0.00000000000e+00    
427     9.00465680132e-04    5.56310215403e-02    1.50705682327e+00    0.00000000000e+00    
428     9.00466191367e-04    9.64123555404e-02    1.50707421691e+00    0.00000000000e+00    
429     9.00467213836e-04    1.78641548824e-01    1.50715622430e+00    0.00000000000e+00    
430     9.00468236305e-04    2.55468055088e-01    1.50726490223e+00    0.00000000000e+00    
431     9.00469258774e-04    3.32608869587e-01    1.50738013574e+00    0.00000000000e+00    
432     9.00469411154e-04    3.45384951974e-01    1.50739756422e+00    0.00000000000e+00    
433     9.00469715915e-04    3.73408942253e-01    1.50743250890e+00    0.00000000000e+00    
434     9.00470325436e-04    4.47354907557e-01    1.50750305176e+00    0.00000000000e+00    
435     9.00470856218e-04    5.35385573153e-01    1.50756535130e+00    0.00000000000e+00    
436     9.00471333922e-04    6.36222661332e-01    1.50762220790e+00    0.00000000000e+00    
437     9.00471811626e-04    7.72601028555e-01    1.50767995678e+00    0.00000000000e+00    
438     9.00471881101e-04    7.97775674963e-01    1.50768846096e+00    0.00000000000e+00    
439     9.00471950576e-04    8.24099900445e-01    1.50769698227e+00    0.00000000000e+00    
440     9.00472089527e-04    8.82402969167e-01    1.50771412898e+00    0.00000000000e+00    
441     9.00472228477e-04    9.47843784052e-01    1.50773141546e+00    0.00000000000e+00    
442     9.00472367427e-04    1.01944001815e+00    1.50774883545e+00    0.00000000000e+00    
443     9.00472506378e-04    1.09589541879e+00    1.50776637516e+00    0.00000000000e+00    
444     9.00472784278e-04    1.25775818141e+00    1.50780174687e+00    0.00000000000e+00    
445     9.00473340080e-04    1.59320103948e+00    1.50787335621e+00    0.00000000000e+00    
446     9.00473895881e-04    1.92367052454e+00    1.50794584722e+00    0.00000000000e+00    
447     9.00474451682e-04    2.24101851911e+00    1.50801900627e+00    0.00000000000e+00    
448     9.00475007483e-04    2.54675307356e+00    1.50809262116e+00    0.00000000000e+00    
449     9.00475563285e-04    2.84269425559e+00    1.50816641137e+00    0.00000000000e+00    
450     9.00476119086e-04    3.13007141477e+00    1.50824008887e+00    0.00000000000e+00    
451     9.00476674887e-04    3.40970224265e+00    1.50831339037e+00    0.00000000000e+00    
452     9.00477230689e-04    3.68210815351e+00    1.50838608036e+00    0.00000000000e+00    
453     9.00477786490e-04    3.94765191700e+00    1.50845794739e+00    0.00000000000e+00    
454     9.00478342291e-04    4.20657307550e+00    1.50852879887e+00    0.00000000000e+00    
455     9.00478898092e-04    4.45905982258e+00    1.50859845890e+00    0.00000000000e+00    
456     9.00479453894e-04    4.70524816939e+00    1.50866676774e+00    0.00000000000e+00    
457     9.00480009695e-04    4.94526479180e+00    1.50873358271e+00    0.00000000000e+00    
458     9.00480565496e-04    5.17921224000e+00    1.50879877940e+00    0.00000000000e+00    
459     9.00481121297e-04    5.40719883994e+00    1.50886225300e+00    0.00000000000e+00    
460     9.00481677099e-04    5.62931988596e+00    1.50892391899e+00    0.00000000000e+00    
461     9.00482232900e-04    5.84568117367e+00    1.50898371350e+00    0.00000000000e+00    
462     9.00482788701e-04    6.05637981583e+00    1.50904159277e+00    0.00000000000e+00    
463     9.00483344503e-04    6.26152416302e+00    1.50909753239e+00    0.00000000000e+00    
464     9.00483900304e-04    6.46121552237e+00    1.50915152576e+00    0.00000000000e+00    
465     9.00484456105e-04    6.65556569968e+00    1.50920358260e+00    0.00000000000e+00    
466     9.00485011906e-04    6.84467999776e+00    1.50925372696e+00    0.00000000000e+00    
467     9.00485567708e-04    7.02867299820e+00    1.50930199540e+00    0.00000000000e+00    
468     9.00486123509e-04    7.20765288134e+00    1.50934843498e+00    0.00000000000e+00    
469     9.00486679310e-04    7.38173580457e+00    1.50939310153e+00    0.00000000000e+00    
470     9.00487235111e-04    7.55103146861e+00    1.50943605779e+00    0.00000000000e+00    
471     9.00487790913e-04    7.71565632732e+00    1.50947737203e+00    0.00000000000e+00    
472     9.00488346714e-04    7.87572028969e+00    1.50951711643e+00    0.00000000000e+00    
473     9.00488902515e-04    8.03133893146e+00    1.50955536601e+00    0.00000000000e+00    
474     9.00489458317e-04    8.18262121731e+00    1.50959219742e+00    0.00000000000e+00    
475     9.00490014118e-04    8.32968084498e+00    1.50962768816e+00    0.00000000000e+00    
476     9.00490569919e-04    8.47262487897e+00    1.50966191562e+00    0.00000000000e+00    
477     9.00491125720e-04    8.61156433104e+00    1.50969495661e+00    0.00000000000e+00    
478     9.00491681522e-04    8.74660360689e+00    1.50972688670e+00    0.00000000000e+00    
479     9.00492237323e-04    8.87785040796e+00    1.50975777991e+00    0.00000000000e+00    
480     9.00492793124e-04    9.00540590366e+00    1.50978770822e+00    0.00000000000e+00    
481     9.00493348925e-04    9.12937402498e+00    1.50981674152e+00    0.00000000000e+00    
482     9.00493904727e-04    9.24985228545e+00    1.50984494721e+00    0.00000000000e+00    
