Index        TIME          {V(4)+1.5}          V(6)             V(7)
357     1.05081161e-03   1.81614680e+00   3.13862848e-01   0.00000000e+00   
358     1.05081768e-03   1.81597108e+00   3.13899069e-01   0.00000000e+00   
359     1.05082982e-03   1.81563686e+00   3.13971511e-01   0.00000000e+00   
360     1.05084197e-03   1.81532748e+00   3.14043950e-01   0.00000000e+00   
361     1.05085411e-03   1.81504833e+00   3.14116388e-01   0.00000000e+00   
362     1.05086625e-03   1.81480291e+00   3.14188823e-01   0.00000000e+00   
363     1.05087840e-03   1.81459306e+00   3.14261257e-01   0.00000000e+00   
364     1.05090268e-03   1.81431270e+00   3.14406120e-01   0.00000000e+00   
365     1.05092697e-03   1.81415768e+00   3.14550975e-01   0.00000000e+00   
366     1.05094540e-03   1.81410386e+00   3.14660895e-01   0.00000000e+00   
367     1.05095948e-03   1.81409580e+00   3.14744853e-01   0.00000000e+00   
368     1.05096984e-03   1.81410604e+00   3.14806686e-01   0.00000000e+00   
369     1.05098021e-03   1.81413069e+00   3.14868517e-01   0.00000000e+00   
370     1.05099058e-03   1.81416798e+00   3.14930347e-01   0.00000000e+00   
371     1.05100095e-03   1.81421621e+00   3.14992176e-01   0.00000000e+00   
372     1.05101132e-03   1.81427373e+00   3.15054003e-01   0.00000000e+00   
373     1.05102168e-03   1.81433901e+00   3.15115829e-01   0.00000000e+00   
374     1.05103205e-03   1.81441061e+00   3.15177653e-01   0.00000000e+00   
375     1.05104242e-03   1.81448722e+00   3.15239476e-01   0.00000000e+00   
376     1.05105279e-03   1.81456767e+00   3.15301298e-01   0.00000000e+00   
377     1.05106316e-03   1.81465089e+00   3.15363119e-01   0.00000000e+00   
378     1.05107352e-03   1.81473595e+00   3.15424938e-01   0.00000000e+00   
379     1.05109426e-03   1.81490794e+00   3.15548572e-01   0.00000000e+00   
380     1.05111500e-03   1.81507792e+00   3.15672201e-01   0.00000000e+00   
381     1.05113573e-03   1.81524339e+00   3.15795825e-01   0.00000000e+00   
382     1.05115647e-03   1.81540297e+00   3.15919443e-01   0.00000000e+00   
383     1.05119794e-03   1.81569781e+00   3.16166664e-01   0.00000000e+00   
384     1.05128088e-03   1.81622658e+00   3.16661040e-01   0.00000000e+00   
385     1.05134063e-03   1.81658955e+00   3.17017107e-01   0.00000000e+00   
386     1.05140038e-03   1.81694438e+00   3.17373130e-01   0.00000000e+00   
387     1.05146013e-03   1.81729674e+00   3.17729107e-01   0.00000000e+00   
388     1.05151988e-03   1.81764926e+00   3.18085040e-01   0.00000000e+00   
389     1.05163937e-03   1.81835784e+00   3.18796771e-01   0.00000000e+00   
390     1.05187837e-03   1.81977985e+00   3.20219693e-01   0.00000000e+00   
391     1.05235635e-03   1.82262386e+00   3.23063369e-01   0.00000000e+00   
392     1.05331232e-03   1.82830314e+00   3.28741952e-01   0.00000000e+00   
393     1.05522426e-03   1.83962586e+00   3.40063334e-01   0.00000000e+00   
394     1.05904813e-03   1.86212258e+00   3.62557244e-01   0.00000000e+00   
395     1.06669589e-03   1.90647587e+00   4.06904367e-01   0.00000000e+00   
396     1.07669589e-03   1.96304136e+00   4.63458738e-01   0.00000000e+00   
397     1.08669589e-03   2.01778138e+00   5.18184049e-01   0.00000000e+00   
398     1.09669589e-03   2.07047837e+00   5.70864325e-01   0.00000000e+00   
399     1.10000000e-03   2.08741185e+00   5.87785252e-01   0.00000000e+00   
400     1.10000050e-03   2.08741442e+00   5.87787794e-01   5.00000000e-03   
401     1.10000086e-03   2.08741626e+00   5.87789622e-01   8.59657240e-03   
402     1.10000122e-03   2.08741811e+00   5.87791450e-01   1.21931448e-02   
403     1.10000158e-03   2.08741998e+00   5.87793278e-01   1.57897172e-02   
404     1.10000194e-03   2.08742185e+00   5.87795107e-01   1.93862896e-02   
405     1.10000230e-03   2.08742375e+00   5.87796935e-01   2.29828620e-02   
406     1.10000266e-03   2.08742568e+00   5.87798763e-01   2.65794344e-02   
407     1.10000302e-03   2.08742765e+00   5.87800591e-01   3.01760068e-02   
408     1.10000338e-03   2.08742968e+00   5.87802419e-01   3.37725792e-02   
409     1.10000374e-03   2.08743178e+00   5.87804248e-01   3.73691516e-02   
410     1.10000410e-03   2.08743397e+00   5.87806076e-01   4.09657240e-02   
411     1.10000446e-03   2.08743627e+00   5.87807904e-01   4.45622964e-02   
412     1.10000482e-03   2.08743870e+00   5.87809732e-01   4.81588688e-02   
413     1.10000518e-03   2.08744129e+00   5.87811560e-01   5.17554413e-02   
414     1.10000589e-03   2.08744735e+00   5.87815217e-01   5.89485861e-02   
415     1.10000653e-03   2.08745361e+00   5.87818462e-01   6.53324104e-02   
416     1.10000717e-03   2.08746096e+00   5.87821707e-01   7.17162348e-02   
417     1.10000781e-03   2.08746965e+00   5.87824951e-01   7.81000591e-02   
418     1.10000845e-03   2.08747993e+00   5.87828196e-01   8.44838835e-02   
419     1.10000909e-03   2.08749208e+00   5.87831441e-01   9.08677078e-02   
420     1.10000973e-03   2.08750639e+00   5.87834686e-01   9.72515322e-02   
421     1.10001036e-03   2.08752318e+00   5.87837931e-01   1.03635357e-01   
422     1.10001100e-03   2.08754277e+00   5.87841176e-01   1.10019181e-01   
423     1.10001164e-03   2.08756550e+00   5.87844421e-01   1.16403005e-01   
424     1.10001228e-03   2.08759173e+00   5.87847666e-01   1.22786830e-01   
425     1.10001292e-03   2.08762183e+00   5.87850910e-01   1.29170654e-01   
426     1.10001419e-03   2.08770053e+00   5.87857400e-01   1.41938303e-01   
427     1.10001547e-03   2.08780091e+00   5.87863890e-01   1.54705951e-01   
428     1.10001675e-03   2.08792619e+00   5.87870379e-01   1.67473600e-01   
429     1.10001802e-03   2.08807966e+00   5.87876869e-01   1.80241249e-01   
430     1.10001930e-03   2.08826461e+00   5.87883358e-01   1.93008897e-01   
431     1.10002058e-03   2.08848434e+00   5.87889848e-01   2.05776546e-01   
432     1.10002185e-03   2.08874216e+00   5.87896337e-01   2.18544195e-01   
433     1.10002313e-03   2.08904131e+00   5.87902827e-01   2.31311844e-01   
434     1.10002441e-03   2.08938504e+00   5.87909316e-01   2.44079492e-01   
435     1.10002696e-03   2.09027581e+00   5.87922295e-01   2.69614790e-01   
436     1.10002952e-03   2.09139400e+00   5.87935273e-01   2.95150087e-01   
437     1.10003207e-03   2.09276267e+00   5.87948251e-01   3.20685385e-01   
438     1.10003462e-03   2.09440381e+00   5.87961229e-01   3.46220682e-01   
439     1.10003718e-03   2.09633827e+00   5.87974207e-01   3.71755979e-01   
440     1.10003973e-03   2.09858575e+00   5.87987185e-01   3.97291277e-01   
441     1.10004484e-03   2.10447183e+00   5.88013140e-01   4.48361872e-01   
442     1.10004994e-03   2.11186964e+00   5.88039095e-01   4.99432466e-01   
443     1.10005505e-03   2.12088191e+00   5.88065049e-01   5.50503061e-01   
444     1.10006016e-03   2.13159410e+00   5.88091002e-01   6.01573656e-01   
445     1.10006526e-03   2.14407521e+00   5.88116955e-01   6.52644251e-01   
446     1.10007548e-03   2.17643263e+00   5.88168859e-01   7.54785440e-01   
447     1.10008569e-03   2.21630359e+00   5.88220760e-01   8.56926630e-01   
448     1.10009591e-03   2.26363664e+00   5.88272659e-01   9.59067820e-01   
449     1.10010000e-03   2.28379594e+00   5.88293457e-01   1.00000000e+00   
450     1.10011021e-03   2.34040508e+00   5.88345352e-01   1.00000000e+00   
451     1.10011924e-03   2.39424114e+00   5.88391219e-01   1.00000000e+00   
452     1.10012827e-03   2.45065003e+00   5.88437084e-01   1.00000000e+00   
453     1.10013730e-03   2.50844399e+00   5.88482947e-01   1.00000000e+00   
454     1.10014633e-03   2.56654336e+00   5.88528808e-01   1.00000000e+00   
455     1.10015535e-03   2.62400327e+00   5.88574667e-01   1.00000000e+00   
456     1.10016438e-03   2.68002061e+00   5.88620525e-01   1.00000000e+00   
457     1.10017341e-03   2.73393137e+00   5.88666380e-01   1.00000000e+00   
458     1.10018244e-03   2.78520331e+00   5.88712234e-01   1.00000000e+00   
459     1.10019147e-03   2.83342605e+00   5.88758085e-01   1.00000000e+00   
460     1.10020952e-03   2.91597966e+00   5.88849783e-01   1.00000000e+00   
461     1.10022758e-03   2.98417800e+00   5.88941473e-01   1.00000000e+00   
462     1.10024563e-03   3.03846401e+00   5.89033156e-01   1.00000000e+00   
463     1.10026369e-03   3.07990416e+00   5.89124830e-01   1.00000000e+00   
464     1.10028175e-03   3.10995235e+00   5.89216498e-01   1.00000000e+00   
465     1.10029673e-03   3.12797849e+00   5.89292554e-01   1.00000000e+00   
466     1.10030952e-03   3.13894323e+00   5.89357476e-01   1.00000000e+00   
467     1.10032000e-03   3.14529832e+00   5.89410698e-01   1.00000000e+00   
468     1.10032870e-03   3.14895026e+00   5.89454865e-01   1.00000000e+00   
469     1.10033569e-03   3.15093363e+00   5.89490302e-01   1.00000000e+00   
470     1.10033908e-03   3.15168467e+00   5.89507513e-01   1.00000000e+00   
471     1.10034047e-03   3.15195823e+00   5.89514586e-01   1.00000000e+00   
472     1.10034186e-03   3.15219747e+00   5.89521659e-01   1.00000000e+00   
473     1.10034326e-03   3.15240314e+00   5.89528732e-01   1.00000000e+00   
474     1.10034465e-03   3.15257599e+00   5.89535804e-01   1.00000000e+00   
475     1.10034744e-03   3.15279640e+00   5.89549950e-01   1.00000000e+00   
476     1.10035023e-03   3.15289736e+00   5.89564095e-01   1.00000000e+00   
477     1.10035301e-03   3.15288467e+00   5.89578240e-01   1.00000000e+00   
478     1.10035386e-03   3.15287035e+00   5.89582561e-01   1.00000000e+00   
479     1.10035472e-03   3.15284576e+00   5.89586881e-01   1.00000000e+00   
480     1.10035557e-03   3.15281105e+00   5.89591202e-01   1.00000000e+00   
481     1.10035727e-03   3.15270245e+00   5.89599843e-01   1.00000000e+00   
482     1.10035897e-03   3.15255596e+00   5.89608485e-01   1.00000000e+00   
483     1.10036067e-03   3.15237282e+00   5.89617126e-01   1.00000000e+00   
484     1.10036408e-03   3.15186981e+00   5.89634408e-01   1.00000000e+00   
485     1.10036749e-03   3.15123963e+00   5.89651690e-01   1.00000000e+00   
486     1.10037089e-03   3.15049163e+00   5.89668971e-01   1.00000000e+00   
487     1.10037430e-03   3.14963486e+00   5.89686253e-01   1.00000000e+00   
488     1.10037770e-03   3.14867811e+00   5.89703534e-01   1.00000000e+00   
489     1.10038111e-03   3.14762988e+00   5.89720814e-01   1.00000000e+00   
490     1.10038792e-03   3.14523104e+00   5.89755375e-01   1.00000000e+00   
491     1.10039473e-03   3.14258871e+00   5.89789935e-01   1.00000000e+00   
492     1.10040154e-03   3.13975710e+00   5.89824493e-01   1.00000000e+00   
493     1.10040835e-03   3.13678584e+00   5.89859051e-01   1.00000000e+00   
494     1.10041516e-03   3.13372001e+00   5.89893607e-01   1.00000000e+00   
495     1.10042197e-03   3.13060026e+00   5.89928163e-01   1.00000000e+00   
496     1.10042878e-03   3.12746295e+00   5.89962717e-01   1.00000000e+00   
497     1.10043560e-03   3.12434031e+00   5.89997270e-01   1.00000000e+00   
498     1.10044241e-03   3.12126062e+00   5.90031822e-01   1.00000000e+00   
499     1.10044922e-03   3.11824840e+00   5.90066373e-01   1.00000000e+00   
500     1.10046284e-03   3.11263698e+00   5.90135472e-01   1.00000000e+00   
501     1.10047646e-03   3.10753575e+00   5.90204566e-01   1.00000000e+00   
502     1.10049008e-03   3.10300298e+00   5.90273656e-01   1.00000000e+00   
503     1.10050371e-03   3.09906487e+00   5.90342742e-01   1.00000000e+00   
504     1.10053095e-03   3.09344668e+00   5.90480901e-01   1.00000000e+00   
505     1.10054920e-03   3.09061489e+00   5.90573445e-01   1.00000000e+00   
506     1.10056745e-03   3.08860589e+00   5.90665982e-01   1.00000000e+00   
507     1.10058220e-03   3.08745530e+00   5.90740766e-01   1.00000000e+00   
508     1.10059471e-03   3.08677889e+00   5.90804187e-01   1.00000000e+00   
509     1.10060482e-03   3.08640620e+00   5.90855405e-01   1.00000000e+00   
510     1.10061310e-03   3.08620545e+00   5.90897410e-01   1.00000000e+00   
511     1.10061959e-03   3.08610699e+00   5.90930291e-01   1.00000000e+00   
512     1.10062428e-03   3.08606440e+00   5.90954059e-01   1.00000000e+00   
513     1.10062783e-03   3.08604764e+00   5.90972043e-01   1.00000000e+00   
514     1.10063137e-03   3.08604548e+00   5.90990026e-01   1.00000000e+00   
515     1.10063492e-03   3.08605704e+00   5.91008009e-01   1.00000000e+00   
516     1.10063791e-03   3.08607602e+00   5.91023161e-01   1.00000000e+00   
517     1.10064090e-03   3.08610375e+00   5.91038313e-01   1.00000000e+00   
518     1.10064389e-03   3.08613972e+00   5.91053465e-01   1.00000000e+00   
519     1.10064688e-03   3.08618347e+00   5.91068617e-01   1.00000000e+00   
520     1.10064987e-03   3.08623451e+00   5.91083768e-01   1.00000000e+00   
521     1.10065585e-03   3.08636223e+00   5.91114070e-01   1.00000000e+00   
522     1.10066183e-03   3.08651217e+00   5.91144371e-01   1.00000000e+00   
523     1.10066781e-03   3.08668113e+00   5.91174672e-01   1.00000000e+00   
524     1.10067379e-03   3.08686608e+00   5.91204971e-01   1.00000000e+00   
525     1.10067977e-03   3.08706422e+00   5.91235270e-01   1.00000000e+00   
526     1.10068575e-03   3.08727291e+00   5.91265568e-01   1.00000000e+00   
527     1.10069172e-03   3.08748972e+00   5.91295865e-01   1.00000000e+00   
528     1.10069770e-03   3.08771242e+00   5.91326161e-01   1.00000000e+00   
529     1.10070368e-03   3.08793897e+00   5.91356457e-01   1.00000000e+00   
530     1.10071564e-03   3.08839393e+00   5.91417045e-01   1.00000000e+00   
531     1.10072760e-03   3.08883990e+00   5.91477630e-01   1.00000000e+00   
532     1.10073956e-03   3.08926842e+00   5.91538212e-01   1.00000000e+00   
533     1.10075152e-03   3.08967320e+00   5.91598790e-01   1.00000000e+00   
534     1.10076347e-03   3.09004983e+00   5.91659365e-01   1.00000000e+00   
535     1.10077543e-03   3.09039553e+00   5.91719937e-01   1.00000000e+00   
536     1.10079935e-03   3.09095949e+00   5.91841070e-01   1.00000000e+00   
537     1.10082326e-03   3.09140448e+00   5.91962190e-01   1.00000000e+00   
538     1.10084718e-03   3.09174599e+00   5.92083297e-01   1.00000000e+00   
539     1.10087110e-03   3.09200271e+00   5.92204390e-01   1.00000000e+00   
540     1.10089038e-03   3.09216471e+00   5.92302021e-01   1.00000000e+00   
541     1.10090967e-03   3.09229150e+00   5.92399644e-01   1.00000000e+00   
542     1.10092607e-03   3.09237946e+00   5.92482678e-01   1.00000000e+00   
543     1.10094247e-03   3.09245256e+00   5.92565707e-01   1.00000000e+00   
544     1.10095888e-03   3.09251519e+00   5.92648728e-01   1.00000000e+00   
545     1.10097528e-03   3.09257106e+00   5.92731744e-01   1.00000000e+00   
546     1.10099169e-03   3.09262320e+00   5.92814753e-01   1.00000000e+00   
547     1.10100809e-03   3.09267402e+00   5.92897756e-01   1.00000000e+00   
548     1.10102449e-03   3.09272534e+00   5.92980753e-01   1.00000000e+00   
549     1.10104090e-03   3.09277850e+00   5.93063744e-01   1.00000000e+00   
550     1.10105730e-03   3.09283437e+00   5.93146728e-01   1.00000000e+00   
551     1.10109011e-03   3.09295937e+00   5.93312677e-01   1.00000000e+00   
552     1.10112292e-03   3.09309710e+00   5.93478601e-01   1.00000000e+00   
553     1.10118854e-03   3.09340622e+00   5.93810374e-01   1.00000000e+00   
554     1.10124296e-03   3.09367612e+00   5.94085500e-01   1.00000000e+00   
555     1.10129739e-03   3.09395238e+00   5.94360557e-01   1.00000000e+00   
556     1.10135182e-03   3.09423071e+00   5.94635545e-01   1.00000000e+00   
557     1.10140625e-03   3.09450893e+00   5.94910463e-01   1.00000000e+00   
558     1.10151511e-03   3.09506201e+00   5.95460090e-01   1.00000000e+00   
559     1.10173282e-03   3.09616200e+00   5.96558508e-01   1.00000000e+00   
560     1.10216824e-03   3.09835613e+00   5.98751994e-01   1.00000000e+00   
561     1.10303910e-03   3.10273084e+00   6.03125504e-01   1.00000000e+00   
562     1.10478080e-03   3.11142609e+00   6.11818221e-01   1.00000000e+00   
563     1.10826421e-03   3.12859583e+00   6.28982814e-01   1.00000000e+00   
564     1.11523103e-03   3.16202377e+00   6.62400039e-01   1.00000000e+00   
565     1.12523103e-03   3.20777481e+00   7.08132481e-01   1.00000000e+00   
566     1.13523103e-03   3.25073626e+00   7.51070248e-01   1.00000000e+00   
567     1.14523103e-03   3.29073520e+00   7.91043884e-01   1.00000000e+00   
568     1.15010000e-03   3.30909745e+00   8.09386151e-01   1.00000000e+00   
569     1.15010050e-03   3.30909934e+00   8.09387996e-01   9.95000000e-01   
570     1.15010082e-03   3.30910053e+00   8.09389161e-01   9.91841656e-01   
571     1.15010113e-03   3.30910171e+00   8.09390327e-01   9.88683311e-01   
572     1.15010145e-03   3.30910289e+00   8.09391492e-01   9.85524967e-01   
573     1.15010176e-03   3.30910406e+00   8.09392658e-01   9.82366623e-01   
574     1.15010208e-03   3.30910522e+00   8.09393823e-01   9.79208278e-01   
575     1.15010233e-03   3.30910614e+00   8.09394763e-01   9.76660692e-01   
576     1.15010259e-03   3.30910705e+00   8.09395703e-01   9.74113106e-01   
577     1.15010284e-03   3.30910794e+00   8.09396643e-01   9.71565520e-01   
578     1.15010310e-03   3.30910881e+00   8.09397583e-01   9.69017934e-01   
579     1.15010335e-03   3.30910965e+00   8.09398523e-01   9.66470348e-01   
580     1.15010361e-03   3.30911046e+00   8.09399463e-01   9.63922762e-01   
581     1.15010386e-03   3.30911123e+00   8.09400403e-01   9.61375176e-01   
582     1.15010412e-03   3.30911196e+00   8.09401343e-01   9.58827590e-01   
583     1.15010463e-03   3.30911318e+00   8.09403223e-01   9.53732417e-01   
