Index        TIME         {V(24,6)+6.0}     {V(26)+6.0}    {V(13,19)+6.0}     {V(24)+6.0}      {V(6)+6.0}       {V(26)+6.0}      {V(13)+6.0}      {V(19)+6.0}
659     1.69371576e-06   4.72859988e+00   1.10000000e+01   5.99980000e+00   6.43445233e+00   7.70585244e+00   1.10000000e+01   5.99990000e+00   6.00010000e+00   
660     1.69477412e-06   4.60021215e+00   1.10000000e+01   5.99980000e+00   6.33986240e+00   7.73965025e+00   1.10000000e+01   5.99990000e+00   6.00010000e+00   
661     1.69572664e-06   4.50022257e+00   1.10000000e+01   5.99980000e+00   6.26990297e+00   7.76968039e+00   1.10000000e+01   5.99990000e+00   6.00010000e+00   
662     1.69646927e-06   4.43245688e+00   1.10000000e+01   5.99980000e+00   6.22542129e+00   7.79296441e+00   1.10000000e+01   5.99990000e+00   6.00010000e+00   
663     1.69713764e-06   4.37894883e+00   1.10000000e+01   5.99980000e+00   6.19283357e+00   7.81388474e+00   1.10000000e+01   5.99990000e+00   6.00010000e+00   
664     1.69773917e-06   4.33601358e+00   1.10000000e+01   5.99980000e+00   6.16873171e+00   7.83271812e+00   1.10000000e+01   5.99990000e+00   6.00010000e+00   
665     1.69834070e-06   4.29737453e+00   1.10000000e+01   5.99980000e+00   6.14894961e+00   7.85157508e+00   1.10000000e+01   5.99990000e+00   6.00010000e+00   
666     1.69894222e-06   4.26221073e+00   1.10000000e+01   5.99980000e+00   6.13267253e+00   7.87046180e+00   1.10000000e+01   5.99990000e+00   6.00010000e+00   
667     1.70014528e-06   4.19832516e+00   1.10000000e+01   5.99980000e+00   6.10662047e+00   7.90829531e+00   1.10000000e+01   5.99990000e+00   6.00010000e+00   
668     1.70086040e-06   4.16540575e+00   1.10000000e+01   5.99980000e+00   6.09621594e+00   7.93081019e+00   1.10000000e+01   5.99990000e+00   6.00010000e+00   
669     1.70157551e-06   4.13425225e+00   1.10000000e+01   5.99980000e+00   6.08754976e+00   7.95329751e+00   1.10000000e+01   5.99990000e+00   6.00010000e+00   
670     1.70229063e-06   4.10456598e+00   1.10000000e+01   5.99980000e+00   6.08029207e+00   7.97572609e+00   1.10000000e+01   5.99990000e+00   6.00010000e+00   
671     1.70372086e-06   4.04803804e+00   1.10000000e+01   5.99980000e+00   6.06840037e+00   8.02036233e+00   1.10000000e+01   5.99990000e+00   6.00010000e+00   
672     1.70466835e-06   4.01335441e+00   1.10000000e+01   5.99980000e+00   6.06293482e+00   8.04958041e+00   1.10000000e+01   5.99990000e+00   6.00010000e+00   
673     1.70552108e-06   3.98312191e+00   1.10000000e+01   5.99980000e+00   6.05875643e+00   8.07563451e+00   1.10000000e+01   5.99990000e+00   6.00010000e+00   
674     1.70637382e-06   3.95376411e+00   1.10000000e+01   5.99980000e+00   6.05518359e+00   8.10141948e+00   1.10000000e+01   5.99990000e+00   6.00010000e+00   
675     1.70722656e-06   3.92518937e+00   1.10000000e+01   5.99980000e+00   6.05210374e+00   8.12691437e+00   1.10000000e+01   5.99990000e+00   6.00010000e+00   
676     1.70893204e-06   3.86968666e+00   1.10000000e+01   5.99980000e+00   6.04687749e+00   8.17719083e+00   1.10000000e+01   5.99990000e+00   6.00010000e+00   
677     1.71009479e-06   3.83368686e+00   1.10000000e+01   5.99980000e+00   6.04420686e+00   8.21052001e+00   1.10000000e+01   5.99990000e+00   6.00010000e+00   
678     1.71125754e-06   3.79863495e+00   1.10000000e+01   5.99980000e+00   6.04188582e+00   8.24325086e+00   1.10000000e+01   5.99990000e+00   6.00010000e+00   
679     1.71242029e-06   3.76445453e+00   1.10000000e+01   5.99980000e+00   6.03985657e+00   8.27540203e+00   1.10000000e+01   5.99990000e+00   6.00010000e+00   
680     1.71474578e-06   3.69792105e+00   1.10000000e+01   5.99980000e+00   6.03637923e+00   8.33845818e+00   1.10000000e+01   5.99990000e+00   6.00010000e+00   
681     1.71576391e-06   3.66987221e+00   1.10000000e+01   5.99980000e+00   6.03516193e+00   8.36528972e+00   1.10000000e+01   5.99990000e+00   6.00010000e+00   
682     1.71641709e-06   3.65207159e+00   1.10000000e+01   5.99980000e+00   6.03442959e+00   8.38235800e+00   1.10000000e+01   5.99990000e+00   6.00010000e+00   
683     1.71707028e-06   3.63445381e+00   1.10000000e+01   5.99980000e+00   6.03374226e+00   8.39928845e+00   1.10000000e+01   5.99990000e+00   6.00010000e+00   
684     1.71772346e-06   3.61700749e+00   1.10000000e+01   5.99980000e+00   6.03309670e+00   8.41608921e+00   1.10000000e+01   5.99990000e+00   6.00010000e+00   
685     1.71902983e-06   3.58248257e+00   1.10000000e+01   5.99980000e+00   6.03189914e+00   8.44941657e+00   1.10000000e+01   5.99990000e+00   6.00010000e+00   
686     1.72011894e-06   3.55428540e+00   1.10000000e+01   5.99980000e+00   6.03103805e+00   8.47675265e+00   1.10000000e+01   5.99990000e+00   6.00010000e+00   
687     1.72120804e-06   3.52640759e+00   1.10000000e+01   5.99980000e+00   6.03025423e+00   8.50384664e+00   1.10000000e+01   5.99990000e+00   6.00010000e+00   
688     1.72229715e-06   3.49880665e+00   1.10000000e+01   5.99980000e+00   6.02954082e+00   8.53073417e+00   1.10000000e+01   5.99990000e+00   6.00010000e+00   
689     1.72447537e-06   3.44412799e+00   1.10000000e+01   5.99980000e+00   6.02826622e+00   8.58413822e+00   1.10000000e+01   5.99990000e+00   6.00010000e+00   
690     1.72598514e-06   3.40679310e+00   1.10000000e+01   5.99980000e+00   6.02753915e+00   8.62074605e+00   1.10000000e+01   5.99990000e+00   6.00010000e+00   
691     1.72734393e-06   3.37337159e+00   1.10000000e+01   5.99980000e+00   6.02694640e+00   8.65357480e+00   1.10000000e+01   5.99990000e+00   6.00010000e+00   
692     1.72870272e-06   3.34008166e+00   1.10000000e+01   5.99980000e+00   6.02640716e+00   8.68632549e+00   1.10000000e+01   5.99990000e+00   6.00010000e+00   
693     1.73006151e-06   3.30688122e+00   1.10000000e+01   5.99980000e+00   6.02591373e+00   8.71903251e+00   1.10000000e+01   5.99990000e+00   6.00010000e+00   
694     1.73277909e-06   3.24057059e+00   1.10000000e+01   5.99980000e+00   6.02502208e+00   8.78445149e+00   1.10000000e+01   5.99990000e+00   6.00010000e+00   
695     1.73475599e-06   3.19237563e+00   1.10000000e+01   5.99980000e+00   6.02446833e+00   8.83209270e+00   1.10000000e+01   5.99990000e+00   6.00010000e+00   
696     1.73673288e-06   3.14409318e+00   1.10000000e+01   5.99980000e+00   6.02395692e+00   8.87986374e+00   1.10000000e+01   5.99990000e+00   6.00010000e+00   
697     1.73870978e-06   3.09568608e+00   1.10000000e+01   5.99980000e+00   6.02348163e+00   8.92779554e+00   1.10000000e+01   5.99990000e+00   6.00010000e+00   
698     1.74266358e-06   2.99962027e+00   1.10000000e+01   5.99980000e+00   6.02261415e+00   9.02299388e+00   1.10000000e+01   5.99990000e+00   6.00010000e+00   
699     1.74615186e-06   2.91707386e+00   1.10000000e+01   5.99980000e+00   6.02193065e+00   9.10485679e+00   1.10000000e+01   5.99990000e+00   6.00010000e+00   
700     1.74964014e-06   2.83719289e+00   1.10000000e+01   5.99980000e+00   6.02129385e+00   9.18410096e+00   1.10000000e+01   5.99990000e+00   6.00010000e+00   
701     1.75312842e-06   2.75909742e+00   1.10000000e+01   5.99980000e+00   6.02069300e+00   9.26159558e+00   1.10000000e+01   5.99990000e+00   6.00010000e+00   
702     1.75618087e-06   2.69152436e+00   1.10000000e+01   5.99980000e+00   6.02020018e+00   9.32867583e+00   1.10000000e+01   5.99990000e+00   6.00010000e+00   
703     1.75860427e-06   2.63817979e+00   1.10000000e+01   5.99980000e+00   6.01983342e+00   9.38165363e+00   1.10000000e+01   5.99990000e+00   6.00010000e+00   
704     1.76102768e-06   2.58504424e+00   1.10000000e+01   5.99980000e+00   6.01948973e+00   9.43444549e+00   1.10000000e+01   5.99990000e+00   6.00010000e+00   
705     1.76345108e-06   2.53207105e+00   1.10000000e+01   5.99980000e+00   6.01916876e+00   9.48709770e+00   1.10000000e+01   5.99990000e+00   6.00010000e+00   
706     1.76829789e-06   2.42639909e+00   1.10000000e+01   5.99980000e+00   6.01858845e+00   9.59218936e+00   1.10000000e+01   5.99990000e+00   6.00010000e+00   
707     1.77266002e-06   2.33178107e+00   1.10000000e+01   5.99980000e+00   6.01813399e+00   9.68635293e+00   1.10000000e+01   5.99990000e+00   6.00010000e+00   
708     1.77702214e-06   2.23731726e+00   1.10000000e+01   5.99980000e+00   6.01771813e+00   9.78040087e+00   1.10000000e+01   5.99990000e+00   6.00010000e+00   
709     1.78138427e-06   2.14289950e+00   1.10000000e+01   5.99980000e+00   6.01733214e+00   9.87443264e+00   1.10000000e+01   5.99990000e+00   6.00010000e+00   
710     1.79010852e-06   1.95390077e+00   1.10000000e+01   5.99980000e+00   6.01662677e+00   1.00627260e+01   1.10000000e+01   5.99990000e+00   6.00010000e+00   
711     1.79620352e-06   1.82170647e+00   1.10000000e+01   5.99980000e+00   6.01616412e+00   1.01944576e+01   1.10000000e+01   5.99990000e+00   6.00010000e+00   
712     1.80117491e-06   1.71377612e+00   1.10000000e+01   5.99980000e+00   6.01580289e+00   1.03020268e+01   1.10000000e+01   5.99990000e+00   6.00010000e+00   
713     1.80614631e-06   1.60575718e+00   1.10000000e+01   5.99980000e+00   6.01545647e+00   1.04096993e+01   1.10000000e+01   5.99990000e+00   6.00010000e+00   
714     1.81062056e-06   1.50848449e+00   1.10000000e+01   5.99980000e+00   6.01515769e+00   1.05066732e+01   1.10000000e+01   5.99990000e+00   6.00010000e+00   
715     1.81229664e-06   1.47203572e+00   1.10000000e+01   5.99980000e+00   6.01504909e+00   1.05430134e+01   1.10000000e+01   5.99990000e+00   6.00010000e+00   
716     1.81328491e-06   1.45061954e+00   1.10000000e+01   5.99980000e+00   6.01498338e+00   1.05643638e+01   1.10000000e+01   5.99990000e+00   6.00010000e+00   
717     1.81404831e-06   1.43425953e+00   1.10000000e+01   5.99980000e+00   6.01492838e+00   1.05806688e+01   1.10000000e+01   5.99990000e+00   6.00010000e+00   
718     1.81481171e-06   1.41815766e+00   1.10000000e+01   5.99980000e+00   6.01486779e+00   1.05967101e+01   1.10000000e+01   5.99990000e+00   6.00010000e+00   
719     1.81557511e-06   1.40236788e+00   1.10000000e+01   5.99980000e+00   6.01480185e+00   1.06124340e+01   1.10000000e+01   5.99990000e+00   6.00010000e+00   
720     1.81710191e-06   1.37174839e+00   1.10000000e+01   5.99980000e+00   6.01465824e+00   1.06429099e+01   1.10000000e+01   5.99990000e+00   6.00010000e+00   
721     1.81793190e-06   1.35591563e+00   1.10000000e+01   5.99980000e+00   6.01457352e+00   1.06586579e+01   1.10000000e+01   5.99990000e+00   6.00010000e+00   
722     1.81876189e-06   1.34061747e+00   1.10000000e+01   5.99980000e+00   6.01448735e+00   1.06738699e+01   1.10000000e+01   5.99990000e+00   6.00010000e+00   
723     1.82042187e-06   1.31217293e+00   1.10000000e+01   5.99980000e+00   6.01431682e+00   1.07021439e+01   1.10000000e+01   5.99990000e+00   6.00010000e+00   
724     1.82160602e-06   1.29306866e+00   1.10000000e+01   5.99980000e+00   6.01419750e+00   1.07211288e+01   1.10000000e+01   5.99990000e+00   6.00010000e+00   
725     1.82279017e-06   1.27513876e+00   1.10000000e+01   5.99980000e+00   6.01408294e+00   1.07389442e+01   1.10000000e+01   5.99990000e+00   6.00010000e+00   
726     1.82397432e-06   1.25836435e+00   1.10000000e+01   5.99980000e+00   6.01397502e+00   1.07556107e+01   1.10000000e+01   5.99990000e+00   6.00010000e+00   
727     1.82634263e-06   1.22750297e+00   1.10000000e+01   5.99980000e+00   6.01377797e+00   1.07862750e+01   1.10000000e+01   5.99990000e+00   6.00010000e+00   
728     1.82805188e-06   1.20861386e+00   1.10000000e+01   5.99980000e+00   6.01366660e+00   1.08050527e+01   1.10000000e+01   5.99990000e+00   6.00010000e+00   
729     1.82959021e-06   1.19314776e+00   1.10000000e+01   5.99980000e+00   6.01358328e+00   1.08204355e+01   1.10000000e+01   5.99990000e+00   6.00010000e+00   
730     1.83112854e-06   1.17908570e+00   1.10000000e+01   5.99980000e+00   6.01351619e+00   1.08344305e+01   1.10000000e+01   5.99990000e+00   6.00010000e+00   
731     1.83266687e-06   1.16629812e+00   1.10000000e+01   5.99980000e+00   6.01346435e+00   1.08471662e+01   1.10000000e+01   5.99990000e+00   6.00010000e+00   
732     1.83574352e-06   1.14338463e+00   1.10000000e+01   5.99980000e+00   6.01339215e+00   1.08700075e+01   1.10000000e+01   5.99990000e+00   6.00010000e+00   
733     1.83800115e-06   1.12983120e+00   1.10000000e+01   5.99980000e+00   6.01337959e+00   1.08835484e+01   1.10000000e+01   5.99990000e+00   6.00010000e+00   
734     1.84025878e-06   1.11784856e+00   1.10000000e+01   5.99980000e+00   6.01338530e+00   1.08955367e+01   1.10000000e+01   5.99990000e+00   6.00010000e+00   
735     1.84251641e-06   1.10721267e+00   1.10000000e+01   5.99980000e+00   6.01340524e+00   1.09061926e+01   1.10000000e+01   5.99990000e+00   6.00010000e+00   
736     1.84703168e-06   1.08859230e+00   1.10000000e+01   5.99980000e+00   6.01346963e+00   1.09248773e+01   1.10000000e+01   5.99990000e+00   6.00010000e+00   
737     1.85154694e-06   1.07490546e+00   1.10000000e+01   5.99980000e+00   6.01356849e+00   1.09386630e+01   1.10000000e+01   5.99990000e+00   6.00010000e+00   
738     1.85606220e-06   1.06362738e+00   1.10000000e+01   5.99980000e+00   6.01367646e+00   1.09500491e+01   1.10000000e+01   5.99990000e+00   6.00010000e+00   
739     1.86057746e-06   1.05433273e+00   1.10000000e+01   5.99980000e+00   6.01379179e+00   1.09594591e+01   1.10000000e+01   5.99990000e+00   6.00010000e+00   
740     1.86960799e-06   1.03945621e+00   1.10000000e+01   5.99980000e+00   6.01405872e+00   1.09746025e+01   1.10000000e+01   5.99990000e+00   6.00010000e+00   
741     1.87535872e-06   1.03342465e+00   1.10000000e+01   5.99980000e+00   6.01424147e+00   1.09808168e+01   1.10000000e+01   5.99990000e+00   6.00010000e+00   
742     1.88005541e-06   1.02941672e+00   1.10000000e+01   5.99980000e+00   6.01437680e+00   1.09849601e+01   1.10000000e+01   5.99990000e+00   6.00010000e+00   
743     1.88428243e-06   1.02643930e+00   1.10000000e+01   5.99980000e+00   6.01448381e+00   1.09880445e+01   1.10000000e+01   5.99990000e+00   6.00010000e+00   
744     1.88808675e-06   1.02419534e+00   1.10000000e+01   5.99980000e+00   6.01456843e+00   1.09903731e+01   1.10000000e+01   5.99990000e+00   6.00010000e+00   
745     1.89189107e-06   1.02232079e+00   1.10000000e+01   5.99980000e+00   6.01464236e+00   1.09923216e+01   1.10000000e+01   5.99990000e+00   6.00010000e+00   
746     1.89569539e-06   1.02075813e+00   1.10000000e+01   5.99980000e+00   6.01470673e+00   1.09939486e+01   1.10000000e+01   5.99990000e+00   6.00010000e+00   
747     1.90330402e-06   1.01821723e+00   1.10000000e+01   5.99980000e+00   6.01481613e+00   1.09965989e+01   1.10000000e+01   5.99990000e+00   6.00010000e+00   
748     1.90888068e-06   1.01704021e+00   1.10000000e+01   5.99980000e+00   6.01487177e+00   1.09978316e+01   1.10000000e+01   5.99990000e+00   6.00010000e+00   
749     1.91445734e-06   1.01614336e+00   1.10000000e+01   5.99980000e+00   6.01491567e+00   1.09987723e+01   1.10000000e+01   5.99990000e+00   6.00010000e+00   
750     1.92003400e-06   1.01546543e+00   1.10000000e+01   5.99980000e+00   6.01494959e+00   1.09994842e+01   1.10000000e+01   5.99990000e+00   6.00010000e+00   
751     1.93118733e-06   1.01448101e+00   1.10000000e+01   5.99980000e+00   6.01499853e+00   1.10005175e+01   1.10000000e+01   5.99990000e+00   6.00010000e+00   
752     1.94234065e-06   1.01410191e+00   1.10000000e+01   5.99980000e+00   6.01501259e+00   1.10009107e+01   1.10000000e+01   5.99990000e+00   6.00010000e+00   
753     1.95349397e-06   1.01391410e+00   1.10000000e+01   5.99980000e+00   6.01501178e+00   1.10010977e+01   1.10000000e+01   5.99990000e+00   6.00010000e+00   
754     1.97580061e-06   1.01399231e+00   1.10000000e+01   5.99980000e+00   6.01496708e+00   1.10009748e+01   1.10000000e+01   5.99990000e+00   6.00010000e+00   
755     1.98000000e-06   1.01403493e+00   1.10000000e+01   5.99980000e+00   6.01495476e+00   1.10009198e+01   1.10000000e+01   5.99990000e+00   6.00010000e+00   
756     1.98005000e-06   1.01373390e+00   1.09750000e+01   5.99980000e+00   6.01493178e+00   1.10011979e+01   1.09750000e+01   5.99990000e+00   6.00010000e+00   
757     1.98005625e-06   1.01369568e+00   1.09718750e+01   5.99980000e+00   6.01492907e+00   1.10012334e+01   1.09718750e+01   5.99990000e+00   6.00010000e+00   
758     1.98006875e-06   1.01361929e+00   1.09656250e+01   5.99980000e+00   6.01492381e+00   1.10013045e+01   1.09656250e+01   5.99990000e+00   6.00010000e+00   
759     1.98008125e-06   1.01354311e+00   1.09593750e+01   5.99980000e+00   6.01491867e+00   1.10013756e+01   1.09593750e+01   5.99990000e+00   6.00010000e+00   
760     1.98010625e-06   1.01339165e+00   1.09468750e+01   5.99980000e+00   6.01490879e+00   1.10015171e+01   1.09468750e+01   5.99990000e+00   6.00010000e+00   
761     1.98015625e-06   1.01309199e+00   1.09218750e+01   5.99980000e+00   6.01489041e+00   1.10017984e+01   1.09218750e+01   5.99990000e+00   6.00010000e+00   
762     1.98025625e-06   1.01250418e+00   1.08718750e+01   5.99980000e+00   6.01485773e+00   1.10023536e+01   1.08718750e+01   5.99990000e+00   6.00010000e+00   
763     1.98035625e-06   1.01192686e+00   1.08218750e+01   5.99980000e+00   6.01482818e+00   1.10029013e+01   1.08218750e+01   5.99990000e+00   6.00010000e+00   
764     1.98045625e-06   1.01135927e+00   1.07718750e+01   5.99980000e+00   6.01480105e+00   1.10034418e+01   1.07718750e+01   5.99990000e+00   6.00010000e+00   
765     1.98065625e-06   1.01024524e+00   1.06718750e+01   5.99980000e+00   6.01475099e+00   1.10045058e+01   1.06718750e+01   5.99990000e+00   6.00010000e+00   
766     1.98077010e-06   1.00963058e+00   1.06149514e+01   5.99980000e+00   6.01472588e+00   1.10050953e+01   1.06149514e+01   5.99990000e+00   6.00010000e+00   
767     1.98088394e-06   1.00902632e+00   1.05580278e+01   5.99980000e+00   6.01470202e+00   1.10056757e+01   1.05580278e+01   5.99990000e+00   6.00010000e+00   
768     1.98111164e-06   1.00785729e+00   1.04441807e+01   5.99980000e+00   6.01465809e+00   1.10068008e+01   1.04441807e+01   5.99990000e+00   6.00010000e+00   
769     1.98131656e-06   1.00683627e+00   1.03417182e+01   5.99980000e+00   6.01462109e+00   1.10077848e+01   1.03417182e+01   5.99990000e+00   6.00010000e+00   
770     1.98152149e-06   1.00584555e+00   1.02392558e+01   5.99980000e+00   6.01458622e+00   1.10087407e+01   1.02392558e+01   5.99990000e+00   6.00010000e+00   
771     1.98172641e-06   1.00488444e+00   1.01367933e+01   5.99980000e+00   6.01455317e+00   1.10096687e+01   1.01367933e+01   5.99990000e+00   6.00010000e+00   
772     1.98213626e-06   1.00303023e+00   9.93186846e+00   5.99980000e+00   6.01449060e+00   1.10114604e+01   9.93186846e+00   5.99990000e+00   6.00010000e+00   
773     1.98254611e-06   1.00133273e+00   9.72694357e+00   5.99980000e+00   6.01443496e+00   1.10131022e+01   9.72694357e+00   5.99990000e+00   6.00010000e+00   
774     1.98295596e-06   9.99740253e-01   9.52201868e+00   5.99980000e+00   6.01438262e+00   1.10146424e+01   9.52201868e+00   5.99990000e+00   6.00010000e+00   
775     1.98377566e-06   9.96944018e-01   9.11216890e+00   5.99980000e+00   6.01428677e+00   1.10173428e+01   9.11216890e+00   5.99990000e+00   6.00010000e+00   
776     1.98459536e-06   9.94526128e-01   8.70231912e+00   5.99980000e+00   6.01419462e+00   1.10196685e+01   8.70231912e+00   5.99990000e+00   6.00010000e+00   
777     1.98546970e-06   9.92373546e-01   8.26514762e+00   5.99980000e+00   6.01409545e+00   1.10217219e+01   8.26514762e+00   5.99990000e+00   6.00010000e+00   
778     1.98634405e-06   9.90664907e-01   7.82797612e+00   5.99980000e+00   6.01398893e+00   1.10233240e+01   7.82797612e+00   5.99990000e+00   6.00010000e+00   
779     1.98721839e-06   9.89450863e-01   7.39080462e+00   5.99980000e+00   6.01386548e+00   1.10244146e+01   7.39080462e+00   5.99990000e+00   6.00010000e+00   
780     1.98809273e-06   9.88624294e-01   6.95363312e+00   5.99980000e+00   6.01364236e+00   1.10250181e+01   6.95363312e+00   5.99990000e+00   6.00010000e+00   
781     1.98848994e-06   9.88792792e-01   6.75502895e+00   5.99980000e+00   6.01366679e+00   1.10248740e+01   6.75502895e+00   5.99990000e+00   6.00010000e+00   
782     1.98888715e-06   9.90046423e-01   6.55642478e+00   5.99980000e+00   6.01387851e+00   1.10238321e+01   6.55642478e+00   5.99990000e+00   6.00010000e+00   
783     1.98917068e-06   9.91407002e-01   6.41466010e+00   5.99980000e+00   6.01402015e+00   1.10226131e+01   6.41466010e+00   5.99990000e+00   6.00010000e+00   
784     1.98942489e-06   9.92471295e-01   6.28755638e+00   5.99980000e+00   6.01405319e+00   1.10215819e+01   6.28755638e+00   5.99990000e+00   6.00010000e+00   
785     1.98967909e-06   9.93451333e-01   6.16045266e+00   5.99980000e+00   6.01406032e+00   1.10206090e+01   6.16045266e+00   5.99990000e+00   6.00010000e+00   
786     1.99000000e-06   9.94600403e-01   6.00000000e+00   5.99980000e+00   6.01406759e+00   1.10194672e+01   6.00000000e+00   5.99990000e+00   6.00010000e+00   
787     1.99005000e-06   9.94787800e-01   6.00000000e+00   5.99980000e+00   6.01398897e+00   1.10192012e+01   6.00000000e+00   5.99990000e+00   6.00010000e+00   
788     1.99005625e-06   9.94811390e-01   6.00000000e+00   5.99980000e+00   6.01397926e+00   1.10191679e+01   6.00000000e+00   5.99990000e+00   6.00010000e+00   
789     1.99006875e-06   9.94859278e-01   6.00000000e+00   5.99980000e+00   6.01396077e+00   1.10191015e+01   6.00000000e+00   5.99990000e+00   6.00010000e+00   
790     1.99008125e-06   9.94907850e-01   6.00000000e+00   5.99980000e+00   6.01394316e+00   1.10190353e+01   6.00000000e+00   5.99990000e+00   6.00010000e+00   
791     1.99010625e-06   9.95007435e-01   6.00000000e+00   5.99980000e+00   6.01391117e+00   1.10189037e+01   6.00000000e+00   5.99990000e+00   6.00010000e+00   
792     1.99015625e-06   9.95214307e-01   6.00000000e+00   5.99980000e+00   6.01385799e+00   1.10186437e+01   6.00000000e+00   5.99990000e+00   6.00010000e+00   
793     1.99025625e-06   9.95647009e-01   6.00000000e+00   5.99980000e+00   6.01378265e+00   1.10181356e+01   6.00000000e+00   5.99990000e+00   6.00010000e+00   
794     1.99045625e-06   9.96535948e-01   6.00000000e+00   5.99980000e+00   6.01370139e+00   1.10171654e+01   6.00000000e+00   5.99990000e+00   6.00010000e+00   
795     1.99065625e-06   9.97419994e-01   6.00000000e+00   5.99980000e+00   6.01365893e+00   1.10162389e+01   6.00000000e+00   5.99990000e+00   6.00010000e+00   
796     1.99105625e-06   9.99535044e-01   6.00000000e+00   5.99980000e+00   6.01360203e+00   1.10140670e+01   6.00000000e+00   5.99990000e+00   6.00010000e+00   
797     1.99145625e-06   1.00274840e+00   6.00000000e+00   5.99980000e+00   6.01365210e+00   1.10109037e+01   6.00000000e+00   5.99990000e+00   6.00010000e+00   
798     1.99170262e-06   1.00537999e+00   6.00000000e+00   5.99980000e+00   6.01389538e+00   1.10085154e+01   6.00000000e+00   5.99990000e+00   6.00010000e+00   
799     1.99194900e-06   1.00836948e+00   6.00000000e+00   5.99980000e+00   6.01432577e+00   1.10059563e+01   6.00000000e+00   5.99990000e+00   6.00010000e+00   
800     1.99213043e-06   1.01092502e+00   6.00000000e+00   5.99980000e+00   6.01477712e+00   1.10038521e+01   6.00000000e+00   5.99990000e+00   6.00010000e+00   
801     1.99224765e-06   1.01278736e+00   6.00000000e+00   5.99980000e+00   6.01513153e+00   1.10023442e+01   6.00000000e+00   5.99990000e+00   6.00010000e+00   
802     1.99236486e-06   1.01490926e+00   6.00000000e+00   5.99980000e+00   6.01555747e+00   1.10006482e+01   6.00000000e+00   5.99990000e+00   6.00010000e+00   
803     1.99259928e-06   1.02036076e+00   6.00000000e+00   5.99980000e+00   6.01667821e+00   1.09963175e+01   6.00000000e+00   5.99990000e+00   6.00010000e+00   
804     1.99279305e-06   1.02585512e+00   6.00000000e+00   5.99980000e+00   6.01780854e+00   1.09919534e+01   6.00000000e+00   5.99990000e+00   6.00010000e+00   
805     1.99298682e-06   1.03242712e+00   6.00000000e+00   5.99980000e+00   6.01913530e+00   1.09867082e+01   6.00000000e+00   5.99990000e+00   6.00010000e+00   
806     1.99318059e-06   1.04013766e+00   6.00000000e+00   5.99980000e+00   6.02064618e+00   1.09805085e+01   6.00000000e+00   5.99990000e+00   6.00010000e+00   
807     1.99356813e-06   1.05847485e+00   6.00000000e+00   5.99980000e+00   6.02410844e+00   1.09656336e+01   6.00000000e+00   5.99990000e+00   6.00010000e+00   
808     1.99395567e-06   1.08149824e+00   6.00000000e+00   5.99980000e+00   6.02818082e+00   1.09466826e+01   6.00000000e+00   5.99990000e+00   6.00010000e+00   
809     1.99434321e-06   1.10933282e+00   6.00000000e+00   5.99980000e+00   6.03277079e+00   1.09234380e+01   6.00000000e+00   5.99990000e+00   6.00010000e+00   
810     1.99511829e-06   1.17869085e+00   6.00000000e+00   5.99980000e+00   6.04314745e+00   1.08644566e+01   6.00000000e+00   5.99990000e+00   6.00010000e+00   
811     1.99564591e-06   1.23580130e+00   6.00000000e+00   5.99980000e+00   6.05106149e+00   1.08152602e+01   6.00000000e+00   5.99990000e+00   6.00010000e+00   
812     1.99617353e-06   1.30025572e+00   6.00000000e+00   5.99980000e+00   6.05966419e+00   1.07594085e+01   6.00000000e+00   5.99990000e+00   6.00010000e+00   
813     1.99638738e-06   1.32892437e+00   6.00000000e+00   5.99980000e+00   6.06339262e+00   1.07344683e+01   6.00000000e+00   5.99990000e+00   6.00010000e+00   
814     1.99660124e-06   1.35870224e+00   6.00000000e+00   5.99980000e+00   6.06724434e+00   1.07085421e+01   6.00000000e+00   5.99990000e+00   6.00010000e+00   
815     1.99676223e-06   1.38179634e+00   6.00000000e+00   5.99980000e+00   6.07023198e+00   1.06884356e+01   6.00000000e+00   5.99990000e+00   6.00010000e+00   
816     1.99692322e-06   1.40558654e+00   6.00000000e+00   5.99980000e+00   6.07331341e+00   1.06677269e+01   6.00000000e+00   5.99990000e+00   6.00010000e+00   
817     1.99708421e-06   1.43010200e+00   6.00000000e+00   5.99980000e+00   6.07649335e+00   1.06463914e+01   6.00000000e+00   5.99990000e+00   6.00010000e+00   
818     1.99740620e-06   1.48105907e+00   6.00000000e+00   5.99980000e+00   6.08312726e+00   1.06020682e+01   6.00000000e+00   5.99990000e+00   6.00010000e+00   
819     1.99757913e-06   1.51011081e+00   6.00000000e+00   5.99980000e+00   6.08690548e+00   1.05767947e+01   6.00000000e+00   5.99990000e+00   6.00010000e+00   
820     1.99775206e-06   1.54065556e+00   6.00000000e+00   5.99980000e+00   6.09080813e+00   1.05501526e+01   6.00000000e+00   5.99990000e+00   6.00010000e+00   
821     1.99790770e-06   1.56982815e+00   6.00000000e+00   5.99980000e+00   6.09442811e+00   1.05246000e+01   6.00000000e+00   5.99990000e+00   6.00010000e+00   
822     1.99806333e-06   1.60111453e+00   6.00000000e+00   5.99980000e+00   6.09815845e+00   1.04970439e+01   6.00000000e+00   5.99990000e+00   6.00010000e+00   
823     1.99821897e-06   1.63479992e+00   6.00000000e+00   5.99980000e+00   6.10200307e+00   1.04672032e+01   6.00000000e+00   5.99990000e+00   6.00010000e+00   
